year,round,round_order,college_code,college_name,branch,category,closing_rank
2024,R1,1,E210,"Impact College Of Engineering and Applied Science-Sahakar Nagar, Bengaluru",CD-Computer Science & Engineering (Data Science),GM,96263
2024,R1,1,E210,"Impact College Of Engineering and Applied Science-Sahakar Nagar, Bengaluru",CS-Computer Science & Engineering,GM,99660
2024,R1,1,E210,"Impact College Of Engineering and Applied Science-Sahakar Nagar, Bengaluru",CY-Computer Science & Engineering (Cyber Security),GM,78429
2024,R1,1,E210,"Impact College Of Engineering and Applied Science-Sahakar Nagar, Bengaluru",EC-Electronics & Comm-unication Engineering,GM,83758
2024,R1,1,E211,"East West College of Engineering-Yelahanka, Bengaluru",AE-Aeronautical Engineering,GM,98880
2024,R1,1,E211,"East West College of Engineering-Yelahanka, Bengaluru",AG-Agriculture Engineering,GM,92709
2024,R1,1,E211,"East West College of Engineering-Yelahanka, Bengaluru",CS-Computer Science & Engineering,GM,60754
2024,R1,1,E211,"East West College of Engineering-Yelahanka, Bengaluru",CS-Computer Science & Engineering,KKR,74315
2024,R1,1,E211,"East West College of Engineering-Yelahanka, Bengaluru",EC-Electronics & Comm-unication Engineering,GM,102062
2024,R1,1,E211,"East West College of Engineering-Yelahanka, Bengaluru",ME-Mechanical Engineering,GM,74235
2024,R1,1,E212,"Seshadripuram Institute of Technology - Jaipura Hobli, Mysuru",AI-Artificial Intelligence & Machine Learning,GM,91244
2024,R1,1,E212,"Seshadripuram Institute of Technology - Jaipura Hobli, Mysuru",CS-Computer Science & Engineering,GM,54910
2024,R1,1,E212,"Seshadripuram Institute of Technology - Jaipura Hobli, Mysuru",EE-Electrical & Electronics Engineering,GM,70059
2024,R1,1,E212,"Seshadripuram Institute of Technology - Jaipura Hobli, Mysuru",IS-Information Science & Engineering,GM,75492
2024,R2,2,E001,"Acharya Institute of Technology-Soladevanahalli, Bengaluru",AE-Aeronautical Engineering,GM,87175
2024,R2,2,E001,"Acharya Institute of Technology-Soladevanahalli, Bengaluru",AI-Artificial Intelligence & Machine Learning,GM,30872
2024,R2,2,E001,"Acharya Institute of Technology-Soladevanahalli, Bengaluru",AI-Artificial Intelligence & Machine Learning,KKR,41746
2024,R2,2,E001,"Acharya Institute of Technology-Soladevanahalli, Bengaluru","BT-
Biotechnology",GM,101854
2024,R2,2,E001,"Acharya Institute of Technology-Soladevanahalli, Bengaluru",CD-Computer Science & Engineering (Data Science),GM,29925
2024,R2,2,E001,"Acharya Institute of Technology-Soladevanahalli, Bengaluru",CD-Computer Science & Engineering (Data Science),KKR,62558
2024,R2,2,E001,"Acharya Institute of Technology-Soladevanahalli, Bengaluru",CS-Computer Science & Engineering,GM,27702
2024,R2,2,E001,"Acharya Institute of Technology-Soladevanahalli, Bengaluru",CS-Computer Science & Engineering,KKR,53948
2024,R2,2,E001,"Acharya Institute of Technology-Soladevanahalli, Bengaluru",EC-Electronics & Communication Engineering,GM,46798
2024,R2,2,E001,"Acharya Institute of Technology-Soladevanahalli, Bengaluru",EC-Electronics & Communication Engineering,KKR,75718
2024,R2,2,E001,"Acharya Institute of Technology-Soladevanahalli, Bengaluru",EE-Electrical & Electronics Engineering,GM,89954
2024,R2,2,E001,"Acharya Institute of Technology-Soladevanahalli, Bengaluru",EE-Electrical & Electronics Engineering,KKR,68728
2024,R2,2,E001,"Acharya Institute of Technology-Soladevanahalli, Bengaluru",IS-Information Science & Engineering,KKR,70849
2024,R2,2,E003,"A.C.S. College of Engineering-Kambipura Mysore Road, Bengaluru",AS-Aerospace Engineering,GM,84122
2024,R2,2,E003,"A.C.S. College of Engineering-Kambipura Mysore Road, Bengaluru",BM-Bio-Medical Engineering,GM,67475
2024,R2,2,E003,"A.C.S. College of Engineering-Kambipura Mysore Road, Bengaluru",CD-Computer Science & Engineering (Data Science),GM,99733
2024,R2,2,E003,"A.C.S. College of Engineering-Kambipura Mysore Road, Bengaluru",CO-Computer Science & Engineering (IOT),GM,70928
2024,R2,2,E003,"A.C.S. College of Engineering-Kambipura Mysore Road, Bengaluru",CS-Computer Science & Engineering,GM,99710
2024,R2,2,E003,"A.C.S. College of Engineering-Kambipura Mysore Road, Bengaluru",CY-Computer Science & Engineering (Cyber Security),GM,83190
2024,R2,2,E003,"A.C.S. College of Engineering-Kambipura Mysore Road, Bengaluru",EC-Electronics & Communication Engineering,GM,64831
2024,R2,2,E004,"Adichunchanagiri Institute Of Technology-Jyothi Nagara, Chikkamagaluru",AI-Artificial Intelligence & Machine Learning,GM,83320
2024,R2,2,E004,"Adichunchanagiri Institute Of Technology-Jyothi Nagara, Chikkamagaluru",CS-Computer Science & Engineering,GM,94331
2024,R2,2,E005,"Akash Institute of Engineering and Technology-Devanahalli, Bengaluru Rural",AI-Artificial Intelligence & Machine Learning,GM,78979
2024,R2,2,E005,"Akash Institute of Engineering and Technology-Devanahalli, Bengaluru Rural",CD-Computer Science & Engineering (Data Science),GM,46408
2024,R2,2,E005,"Akash Institute of Engineering and Technology-Devanahalli, Bengaluru Rural",CI-Computer Science & Engineering (Artificial Intelligence & Machine Learning),GM,97763
2024,R2,2,E005,"Akash Institute of Engineering and Technology-Devanahalli, Bengaluru Rural",CS-Computer Science & Engineering,GM,47617
2024,R2,2,E005,"Akash Institute of Engineering and Technology-Devanahalli, Bengaluru Rural",CY-Computer Science & Engineering (Cyber Security),GM,28781
2024,R2,2,E005,"Akash Institute of Engineering and Technology-Devanahalli, Bengaluru Rural",EC-Electronics & Communication Engineering,GM,90125
2024,R2,2,E006,"Alvas Institute of Engineering and Technology-Moodbidri, Mangaluru",CS-Computer Science & Engineering,GM,96523
2024,R2,2,E007,"AMC Engineering College-Bannerghatta Rd, Bengaluru",AE-Aeronautical Engineering,GM,86167
2024,R2,2,E007,"AMC Engineering College-Bannerghatta Rd, Bengaluru",AI-Artificial Intelligence & Machine Learning,GM,91258
2024,R2,2,E007,"AMC Engineering College-Bannerghatta Rd, Bengaluru",CD-Computer Science & Engineering (Data Science),GM,100868
2024,R2,2,E007,"AMC Engineering College-Bannerghatta Rd, Bengaluru",CD-Computer Science & Engineering (Data Science),KKR,86862
2024,R2,2,E007,"AMC Engineering College-Bannerghatta Rd, Bengaluru",CI-Computer Science & Engineering (Artificial Intelligence & Machine Learning),GM,85379
2024,R2,2,E007,"AMC Engineering College-Bannerghatta Rd, Bengaluru",CS-Computer Science & Engineering,GM,67344
2024,R2,2,E007,"AMC Engineering College-Bannerghatta Rd, Bengaluru",CS-Computer Science & Engineering,KKR,94314
2024,R2,2,E007,"AMC Engineering College-Bannerghatta Rd, Bengaluru",CV-Civil Engineering,GM,51676
2024,R2,2,E007,"AMC Engineering College-Bannerghatta Rd, Bengaluru",EC-Electronics & Communication Engineering,GM,95327
2024,R2,2,E007,"AMC Engineering College-Bannerghatta Rd, Bengaluru",EE-Electrical & Electronics Engineering,GM,61791
2024,R2,2,E009,"Angadi Institute of Technology and Management-Savagaon Road, Belagavi",AD-Artificial Intelligence & Data Science,GM,92275
2024,R2,2,E009,"Angadi Institute of Technology and Management-Savagaon Road, Belagavi",CS-Computer Science & Engineering,GM,86707
2024,R2,2,E011,"APS College of Engineering-Kanakapura Road, Bengaluru",CI-Computer Science & Engineering (Artificial Intelligence & Machine Learning),GM,101878
2024,R2,2,E011,"APS College of Engineering-Kanakapura Road, Bengaluru",CS-Computer Science & Engineering,GM,94338
2024,R2,2,E011,"APS College of Engineering-Kanakapura Road, Bengaluru",EC-Electronics & Communication Engineering,GM,80981
2024,R2,2,E012,"Atria Institute of Technology-Hebbal, Bengaluru",AI-Artificial Intelligence & Machine Learning,GM,68291
2024,R2,2,E012,"Atria Institute of Technology-Hebbal, Bengaluru",CD-Computer Science & Engineering (Data Science),GM,70025
2024,R2,2,E012,"Atria Institute of Technology-Hebbal, Bengaluru",CG-Computer Science & Design,GM,101751
2024,R2,2,E012,"Atria Institute of Technology-Hebbal, Bengaluru",CS-Computer Science & Engineering,GM,46740
2024,R2,2,E012,"Atria Institute of Technology-Hebbal, Bengaluru",CS-Computer Science & Engineering,KKR,96334
2024,R2,2,E012,"Atria Institute of Technology-Hebbal, Bengaluru",EC-Electronics & Communication Engineering,GM,96718
2024,R2,2,E013,"Akshaya Institute of Technology-Koratagere Road, Tumakuru",AD-Artificial Intelligence & Data Science,GM,63333
2024,R2,2,E014,"Bharatesh Institute of Technology-Shindhollicross, Belagavi",CS-Computer Science & Engineering,GM,56249
2024,R2,2,E015,"B.N.M. Institute of Technology-Banashankari, Bengaluru",AI-Artificial Intelligence & Machine Learning,GM,20141
2024,R2,2,E015,"B.N.M. Institute of Technology-Banashankari, Bengaluru",AI-Artificial Intelligence & Machine Learning,KKR,51067
2024,R2,2,E015,"B.N.M. Institute of Technology-Banashankari, Bengaluru",CS-Computer Science & Engineering,GM,16889
2024,R2,2,E015,"B.N.M. Institute of Technology-Banashankari, Bengaluru",CS-Computer Science & Engineering,KKR,40955
2024,R2,2,E015,"B.N.M. Institute of Technology-Banashankari, Bengaluru",EC-Electronics & Communication Engineering,GM,26509
2024,R2,2,E015,"B.N.M. Institute of Technology-Banashankari, Bengaluru",EC-Electronics & Communication Engineering,KKR,67647
2024,R2,2,E015,"B.N.M. Institute of Technology-Banashankari, Bengaluru",EE-Electrical & Electronics Engineering,GM,51772
2024,R2,2,E015,"B.N.M. Institute of Technology-Banashankari, Bengaluru",EE-Electrical & Electronics Engineering,KKR,74480
2024,R2,2,E015,"B.N.M. Institute of Technology-Banashankari, Bengaluru",IS-Information Science & Engineering,KKR,51960
2024,R2,2,E016,"KLE Technological University Formerly known as BVBCET-Vidyanagar, Hubballi",AR-Automation & Robotics Engineering,GM,44085
2024,R2,2,E016,"KLE Technological University Formerly known as BVBCET-Vidyanagar, Hubballi",AR-Automation & Robotics Engineering,KKR,62445
2024,R2,2,E016,"KLE Technological University Formerly known as BVBCET-Vidyanagar, Hubballi","BT-
Biotechnology",GM,90739
2024,R2,2,E016,"KLE Technological University Formerly known as BVBCET-Vidyanagar, Hubballi",CA-Computer Science & Engineering (Artificial Intelligence),GM,19200
2024,R2,2,E016,"KLE Technological University Formerly known as BVBCET-Vidyanagar, Hubballi",CA-Computer Science & Engineering (Artificial Intelligence),KKR,33637
2024,R2,2,E016,"KLE Technological University Formerly known as BVBCET-Vidyanagar, Hubballi",CS-Computer Science & Engineering,GM,16998
2024,R2,2,E016,"KLE Technological University Formerly known as BVBCET-Vidyanagar, Hubballi",CS-Computer Science & Engineering,KKR,25837
2024,R2,2,E016,"KLE Technological University Formerly known as BVBCET-Vidyanagar, Hubballi",CV-Civil Engineering,GM,94080
2024,R2,2,E016,"KLE Technological University Formerly known as BVBCET-Vidyanagar, Hubballi",EC-Electronics & Communication Engineering,GM,36877
2024,R2,2,E016,"KLE Technological University Formerly known as BVBCET-Vidyanagar, Hubballi",EC-Electronics & Communication Engineering,KKR,60684
2024,R2,2,E016,"KLE Technological University Formerly known as BVBCET-Vidyanagar, Hubballi",EE-Electrical & Electronics Engineering,GM,69109
2024,R2,2,E016,"KLE Technological University Formerly known as BVBCET-Vidyanagar, Hubballi",EE-Electrical & Electronics Engineering,KKR,87923
2024,R2,2,E017,"Ballari Institute of Technology And Management-Near Allipura, Ballari",AI-Artificial Intelligence & Machine Learning,GM,80806
2024,R2,2,E017,"Ballari Institute of Technology And Management-Near Allipura, Ballari",CA-Computer Science & Engineering (Artificial Intelligence),GM,80639
2024,R2,2,E017,"Ballari Institute of Technology And Management-Near Allipura, Ballari",CD-Computer Science & Engineering (Data Science),GM,97639
2024,R2,2,E017,"Ballari Institute of Technology And Management-Near Allipura, Ballari",CS-Computer Science & Engineering,GM,87561
2024,R2,2,E017,"Ballari Institute of Technology And Management-Near Allipura, Ballari",CS-Computer Science & Engineering,KKR,56092
2024,R2,2,E018,"Bangalore College of Engineering and Technology-Chandapura, Bengaluru",AI-Artificial Intelligence & Machine Learning,GM,62754
2024,R2,2,E018,"Bangalore College of Engineering and Technology-Chandapura, Bengaluru",AI-Artificial Intelligence & Machine Learning,KKR,73896
2024,R2,2,E018,"Bangalore College of Engineering and Technology-Chandapura, Bengaluru",CS-Computer Science & Engineering,GM,44591
2024,R2,2,E018,"Bangalore College of Engineering and Technology-Chandapura, Bengaluru",EC-Electronics & Communication Engineering,GM,95588
2024,R2,2,E019,"Bangalore Institute of Technology-V V Puram, Bengaluru",AI-Artificial Intelligence & Machine Learning,GM,7983
2024,R2,2,E019,"Bangalore Institute of Technology-V V Puram, Bengaluru",AI-Artificial Intelligence & Machine Learning,KKR,23964
2024,R2,2,E019,"Bangalore Institute of Technology-V V Puram, Bengaluru",CD-Computer Science & Engineering (Data Science),GM,7768
2024,R2,2,E019,"Bangalore Institute of Technology-V V Puram, Bengaluru",CD-Computer Science & Engineering (Data Science),KKR,26792
2024,R2,2,E019,"Bangalore Institute of Technology-V V Puram, Bengaluru",CS-Computer Science & Engineering,GM,6537
2024,R2,2,E019,"Bangalore Institute of Technology-V V Puram, Bengaluru",CS-Computer Science & Engineering,KKR,19966
2024,R2,2,E019,"Bangalore Institute of Technology-V V Puram, Bengaluru",CV-Civil Engineering,GM,97516
2024,R2,2,E019,"Bangalore Institute of Technology-V V Puram, Bengaluru",EC-Electronics & Communication Engineering,GM,14080
2024,R2,2,E019,"Bangalore Institute of Technology-V V Puram, Bengaluru",EC-Electronics & Communication Engineering,KKR,44112
2024,R2,2,E019,"Bangalore Institute of Technology-V V Puram, Bengaluru",EE-Electrical & Electronics Engineering,GM,24071
2024,R2,2,E019,"Bangalore Institute of Technology-V V Puram, Bengaluru",EE-Electrical & Electronics Engineering,KKR,67840
2024,R2,2,E019,"Bangalore Institute of Technology-V V Puram, Bengaluru",EI-Electronics & Instrumentation Engineering,GM,27533
2024,R2,2,E019,"Bangalore Institute of Technology-V V Puram, Bengaluru",ET-Electronics & Tele- communication Engineering,KKR,55888
2024,R2,2,E019,"Bangalore Institute of Technology-V V Puram, Bengaluru",IC-Computer Science & Engineering (IOT & Cyber Security Including Block Chain Technology),KKR,32750
2024,R2,2,E019,"Bangalore Institute of Technology-V V Puram, Bengaluru",IS-Information Science & Engineering,KKR,30504
2024,R2,2,E019,"Bangalore Institute of Technology-V V Puram, Bengaluru",RI-Robotics & Artificial Intelligence,KKR,50052
2024,R2,2,E019,"Bangalore Institute of Technology-V V Puram, Bengaluru",VL-Electronics Engineering (VLSI Design & Technology),KKR,89330
2024,R2,2,E020,"Bangalore Technological Institute-Chikkanayakanahalli Dinne, Bengaluru",AI-Artificial Intelligence & Machine Learning,GM,85968
2024,R2,2,E020,"Bangalore Technological Institute-Chikkanayakanahalli Dinne, Bengaluru",CE-Computer Engineering,GM,100826
2024,R2,2,E020,"Bangalore Technological Institute-Chikkanayakanahalli Dinne, Bengaluru",CS-Computer Science & Engineering,GM,98636
2024,R2,2,E020,"Bangalore Technological Institute-Chikkanayakanahalli Dinne, Bengaluru",EC-Electronics & Communication Engineering,GM,60623
2024,R2,2,E021,"Bapuji Institute of Engineering and Technology-Shamanur Road, Davangere",AI-Artificial Intelligence & Machine Learning,GM,100899
2024,R2,2,E021,"Bapuji Institute of Engineering and Technology-Shamanur Road, Davangere",CD-Computer Science & Engineering (Data Science),GM,81541
2024,R2,2,E021,"Bapuji Institute of Engineering and Technology-Shamanur Road, Davangere",CS-Computer Science & Engineering,GM,61039
2024,R2,2,E021,"Bapuji Institute of Engineering and Technology-Shamanur Road, Davangere",CS-Computer Science & Engineering,KKR,93768
2024,R2,2,E021,"Bapuji Institute of Engineering and Technology-Shamanur Road, Davangere",EC-Electronics & Communication Engineering,GM,96226
2024,R2,2,E021,"Bapuji Institute of Engineering and Technology-Shamanur Road, Davangere",EE-Electrical & Electronics Engineering,GM,60325
2024,R2,2,E021,"Bapuji Institute of Engineering and Technology-Shamanur Road, Davangere",IS-Information Science & Engineering,KKR,74407
2024,R2,2,E024,"Basaveshwar Engineering College-Vidya Nagar, Bagalkote",AI-Artificial Intelligence & Machine Learning,GM,96627
2024,R2,2,E024,"Basaveshwar Engineering College-Vidya Nagar, Bagalkote",CS-Computer Science & Engineering,GM,76915
2024,R2,2,E024,"Basaveshwar Engineering College-Vidya Nagar, Bagalkote",CS-Computer Science & Engineering,KKR,91015
2024,R2,2,E024,"Basaveshwar Engineering College-Vidya Nagar, Bagalkote",CV-Civil Engineering,GM,75052
2024,R2,2,E024,"Basaveshwar Engineering College-Vidya Nagar, Bagalkote",EC-Electronics & Communication Engineering,GM,89042
2024,R2,2,E026,"BLDEAs V.P. Dr.P.G.Halakatti College of Engineering and Technology-Ashram Road,
Vijayapura",CI-Computer Science & Engineering (Artificial Intelligence & Machine Learning),GM,101035
2024,R2,2,E026,"BLDEAs V.P. Dr.P.G.Halakatti College of Engineering and Technology-Ashram Road,
Vijayapura",CS-Computer Science & Engineering,GM,93560
2024,R2,2,E027,"BMS College of Engineering-Basavanagudi, Bengaluru",AD-Artificial Intelligence & Data Science,GM,2742
2024,R2,2,E027,"BMS College of Engineering-Basavanagudi, Bengaluru",AD-Artificial Intelligence & Data Science,KKR,12412
2024,R2,2,E027,"BMS College of Engineering-Basavanagudi, Bengaluru",AI-Artificial Intelligence & Machine Learning,GM,3038
2024,R2,2,E027,"BMS College of Engineering-Basavanagudi, Bengaluru",AI-Artificial Intelligence & Machine Learning,KKR,10322
2024,R2,2,E027,"BMS College of Engineering-Basavanagudi, Bengaluru",AS-Aerospace Engineering,GM,10362
2024,R2,2,E027,"BMS College of Engineering-Basavanagudi, Bengaluru",AS-Aerospace Engineering,KKR,36946
2024,R2,2,E027,"BMS College of Engineering-Basavanagudi, Bengaluru","BT-
Biotechnology",GM,24741
2024,R2,2,E027,"BMS College of Engineering-Basavanagudi, Bengaluru","BT-
Biotechnology",KKR,85778
2024,R2,2,E027,"BMS College of Engineering-Basavanagudi, Bengaluru",CB-Computer Science & Business Systems,GM,2746
2024,R2,2,E027,"BMS College of Engineering-Basavanagudi, Bengaluru",CB-Computer Science & Business Systems,KKR,13973
2024,R2,2,E027,"BMS College of Engineering-Basavanagudi, Bengaluru",CD-Computer Science & Engineering (Data Science),GM,2436
2024,R2,2,E027,"BMS College of Engineering-Basavanagudi, Bengaluru",CD-Computer Science & Engineering (Data Science),KKR,7825
2024,R2,2,E027,"BMS College of Engineering-Basavanagudi, Bengaluru",CH-Chemical Engineering,GM,21818
2024,R2,2,E027,"BMS College of Engineering-Basavanagudi, Bengaluru",CH-Chemical Engineering,KKR,86120
2024,R2,2,E027,"BMS College of Engineering-Basavanagudi, Bengaluru",CS-Computer Science & Engineering,GM,2365
2024,R2,2,E027,"BMS College of Engineering-Basavanagudi, Bengaluru",CS-Computer Science & Engineering,KKR,6652
2024,R2,2,E027,"BMS College of Engineering-Basavanagudi, Bengaluru",CV-Civil Engineering,GM,28307
2024,R2,2,E027,"BMS College of Engineering-Basavanagudi, Bengaluru",CV-Civil Engineering,KKR,77487
2024,R2,2,E027,"BMS College of Engineering-Basavanagudi, Bengaluru",EC-Electronics & Communication Engineering,GM,3826
2024,R2,2,E027,"BMS College of Engineering-Basavanagudi, Bengaluru",EC-Electronics & Communication Engineering,KKR,16231
2024,R2,2,E027,"BMS College of Engineering-Basavanagudi, Bengaluru",IC-Computer Science & Engineering (IOT & Cyber Security Including Block Chain Technology),KKR,10638
2024,R2,2,E027,"BMS College of Engineering-Basavanagudi, Bengaluru",ME-Mechanical Engineering,KKR,49030
2024,R2,2,E028,"BMS Institute of Technology and Management-Yelahanka, Bengaluru",AI-Artificial Intelligence & Machine Learning,GM,8959
2024,R2,2,E028,"BMS Institute of Technology and Management-Yelahanka, Bengaluru",AI-Artificial Intelligence & Machine Learning,KKR,32944
2024,R2,2,E028,"BMS Institute of Technology and Management-Yelahanka, Bengaluru",CB-Computer Science & Business Systems,GM,7419
2024,R2,2,E028,"BMS Institute of Technology and Management-Yelahanka, Bengaluru",CB-Computer Science & Business Systems,KKR,27782
2024,R2,2,E028,"BMS Institute of Technology and Management-Yelahanka, Bengaluru",CS-Computer Science & Engineering,GM,7109
2024,R2,2,E028,"BMS Institute of Technology and Management-Yelahanka, Bengaluru",CS-Computer Science & Engineering,KKR,26964
2024,R2,2,E028,"BMS Institute of Technology and Management-Yelahanka, Bengaluru",CV-Civil Engineering,GM,48530
2024,R2,2,E028,"BMS Institute of Technology and Management-Yelahanka, Bengaluru",EC-Electronics & Communication Engineering,GM,12506
2024,R2,2,E028,"BMS Institute of Technology and Management-Yelahanka, Bengaluru",EC-Electronics & Communication Engineering,KKR,46639
2024,R2,2,E028,"BMS Institute of Technology and Management-Yelahanka, Bengaluru",EE-Electrical & Electronics Engineering,GM,19198
2024,R2,2,E030,"Brindavan College of Engineering-Yelahanka, Bengaluru",AI-Artificial Intelligence & Machine Learning,GM,95743
2024,R2,2,E030,"Brindavan College of Engineering-Yelahanka, Bengaluru",CS-Computer Science & Engineering,GM,96735
2024,R2,2,E032,"C.M.R. Institute of Technology-Brookefield, Bengaluru",AD-Artificial Intelligence & Data Science,GM,19447
2024,R2,2,E032,"C.M.R. Institute of Technology-Brookefield, Bengaluru",AD-Artificial Intelligence & Data Science,KKR,52197
2024,R2,2,E032,"C.M.R. Institute of Technology-Brookefield, Bengaluru",AI-Artificial Intelligence & Machine Learning,GM,19848
2024,R2,2,E032,"C.M.R. Institute of Technology-Brookefield, Bengaluru",AI-Artificial Intelligence & Machine Learning,KKR,50273
2024,R2,2,E032,"C.M.R. Institute of Technology-Brookefield, Bengaluru",CD-Computer Science & Engineering (Data Science),GM,15437
2024,R2,2,E032,"C.M.R. Institute of Technology-Brookefield, Bengaluru",CD-Computer Science & Engineering (Data Science),KKR,55443
2024,R2,2,E032,"C.M.R. Institute of Technology-Brookefield, Bengaluru",CI-Computer Science & Engineering (Artificial Intelligence & Machine Learning),GM,14487
2024,R2,2,E032,"C.M.R. Institute of Technology-Brookefield, Bengaluru",CI-Computer Science & Engineering (Artificial Intelligence & Machine Learning),KKR,49792
2024,R2,2,E032,"C.M.R. Institute of Technology-Brookefield, Bengaluru",CS-Computer Science & Engineering,GM,13498
2024,R2,2,E032,"C.M.R. Institute of Technology-Brookefield, Bengaluru",CS-Computer Science & Engineering,KKR,38556
2024,R2,2,E032,"C.M.R. Institute of Technology-Brookefield, Bengaluru",EC-Electronics & Communication Engineering,GM,27677
2024,R2,2,E032,"C.M.R. Institute of Technology-Brookefield, Bengaluru",EC-Electronics & Communication Engineering,KKR,89534
2024,R2,2,E032,"C.M.R. Institute of Technology-Brookefield, Bengaluru",IS-Information Science & Engineering,KKR,63050
2024,R2,2,E033,"Cambridge Institute of Technology-K R Puram, Bengaluru",AI-Artificial Intelligence & Machine Learning,GM,36875
2024,R2,2,E033,"Cambridge Institute of Technology-K R Puram, Bengaluru",CD-Computer Science & Engineering (Data Science),GM,35252
2024,R2,2,E033,"Cambridge Institute of Technology-K R Puram, Bengaluru",CS-Computer Science & Engineering,GM,30395
2024,R2,2,E033,"Cambridge Institute of Technology-K R Puram, Bengaluru",CS-Computer Science & Engineering,KKR,91612
2024,R2,2,E033,"Cambridge Institute of Technology-K R Puram, Bengaluru",CV-Civil Engineering,GM,86899
2024,R2,2,E033,"Cambridge Institute of Technology-K R Puram, Bengaluru",EC-Electronics & Communication Engineering,GM,78410
2024,R2,2,E033,"Cambridge Institute of Technology-K R Puram, Bengaluru",EE-Electrical & Electronics Engineering,GM,102197
2024,R2,2,E035,"Channabasaveshwara Institute of Technology- Gubbi, Tumakuru",CS-Computer Science & Engineering,GM,89505
2024,R2,2,E037,"City Engineering College-Doddakalasandra, Bengaluru",AI-Artificial Intelligence & Machine Learning,GM,81421
2024,R2,2,E037,"City Engineering College-Doddakalasandra, Bengaluru",EC-Electronics & Communication Engineering,GM,80066
2024,R2,2,E038,"Coorg Institute of Technology-Ponnampet, South Kodagu",CS-Computer Science & Engineering,GM,101248
2024,R2,2,E039,"Dayananda Sagar Academy of Technology and Management-Kanakpura Road,
Bengaluru",AI-Artificial Intelligence & Machine Learning,GM,20126
2024,R2,2,E039,"Dayananda Sagar Academy of Technology and Management-Kanakpura Road, Bengaluru",AI-Artificial Intelligence & Machine Learning,KKR,37892
2024,R2,2,E039,"Dayananda Sagar Academy of Technology and Management-Kanakpura Road,
Bengaluru",CA-Computer Science & Engineering (Artificial Intelligence),GM,20918
2024,R2,2,E039,"Dayananda Sagar Academy of Technology and Management-Kanakpura Road, Bengaluru",CA-Computer Science & Engineering (Artificial Intelligence),KKR,49121
2024,R2,2,E039,"Dayananda Sagar Academy of Technology and Management-Kanakpura Road,
Bengaluru",CD-Computer Science & Engineering (Data Science),GM,22881
2024,R2,2,E039,"Dayananda Sagar Academy of Technology and Management-Kanakpura Road,
Bengaluru",CG-Computer Science & Design,GM,26888
2024,R2,2,E039,"Dayananda Sagar Academy of Technology and Management-Kanakpura Road, Bengaluru",CG-Computer Science & Design,KKR,58404
2024,R2,2,E039,"Dayananda Sagar Academy of Technology and Management-Kanakpura Road,
Bengaluru",CS-Computer Science & Engineering,GM,21935
2024,R2,2,E039,"Dayananda Sagar Academy of Technology and Management-Kanakpura Road, Bengaluru",CS-Computer Science & Engineering,KKR,46617
2024,R2,2,E039,"Dayananda Sagar Academy of Technology and Management-Kanakpura Road,
Bengaluru",CY-Computer Science & Engineering (Cyber Security),GM,24214
2024,R2,2,E039,"Dayananda Sagar Academy of Technology and Management-Kanakpura Road, Bengaluru",CY-Computer Science & Engineering (Cyber Security),KKR,49312
2024,R2,2,E039,"Dayananda Sagar Academy of Technology and Management-Kanakpura Road,
Bengaluru",EC-Electronics & Communication Engineering,GM,30294
2024,R2,2,E039,"Dayananda Sagar Academy of Technology and Management-Kanakpura Road, Bengaluru",EC-Electronics & Communication Engineering,KKR,66289
2024,R2,2,E039,"Dayananda Sagar Academy of Technology and Management-Kanakpura Road,
Bengaluru",EE-Electrical & Electronics Engineering,GM,38790
2024,R2,2,E039,"Dayananda Sagar Academy of Technology and Management-Kanakpura Road, Bengaluru",IC-Computer Science & Engineering (IOT & Cyber Security Including Block Chain Technology),KKR,62184
2024,R2,2,E039,"Dayananda Sagar Academy of Technology and Management-Kanakpura Road, Bengaluru",IS-Information Science & Engineering,KKR,59021
2024,R2,2,E040,"Dayananda Sagar College of Engineering-Kumaraswamy Layout, Bengaluru",AE-Aeronautical Engineering,GM,24269
2024,R2,2,E040,"Dayananda Sagar College of Engineering-Kumaraswamy Layout, Bengaluru",AE-Aeronautical Engineering,KKR,68274
2024,R2,2,E040,"Dayananda Sagar College of Engineering-Kumaraswamy Layout, Bengaluru",AI-Artificial Intelligence & Machine Learning,GM,4314
2024,R2,2,E040,"Dayananda Sagar College of Engineering-Kumaraswamy Layout, Bengaluru",AI-Artificial Intelligence & Machine Learning,KKR,13569
2024,R2,2,E040,"Dayananda Sagar College of Engineering-Kumaraswamy Layout, Bengaluru",AU-Automobile Engineering,GM,42671
2024,R2,2,E040,"Dayananda Sagar College of Engineering-Kumaraswamy Layout, Bengaluru","BT-
Biotechnology",GM,35796
2024,R2,2,E040,"Dayananda Sagar College of Engineering-Kumaraswamy Layout, Bengaluru",CB-Computer Science & Business Systems,GM,5023
2024,R2,2,E040,"Dayananda Sagar College of Engineering-Kumaraswamy Layout, Bengaluru",CB-Computer Science & Business Systems,KKR,19497
2024,R2,2,E040,"Dayananda Sagar College of Engineering-Kumaraswamy Layout, Bengaluru",CD-Computer Science & Engineering (Data Science),GM,3861
2024,R2,2,E040,"Dayananda Sagar College of Engineering-Kumaraswamy Layout, Bengaluru",CD-Computer Science & Engineering (Data Science),KKR,14035
2024,R2,2,E040,"Dayananda Sagar College of Engineering-Kumaraswamy Layout, Bengaluru",CG-Computer Science & Design,GM,5261
