college_code,branch_code,category,closing_rank,round,year,course_type,round_no,seat_type,previous_year_cutoff
E073,Aeronautical Engineering,GM,29551.0,R1,2022,engineering,1,AT,29551.0
E073,Civil Engineering,GM,41582.0,R1,2022,engineering,1,AT,41582.0
E073,Computer Science & Engineering,GM,16104.0,R1,2022,engineering,1,AT,16104.0
E073,Computer Science & Engineering,KKR,26018.0,R1,2022,engineering,1,AT,26018.0
E073,Electrical & Electronics Engineering,GM,24458.0,R1,2022,engineering,1,AT,24458.0
E073,Electronics & Communication Engineering,GM,22356.0,R1,2022,engineering,1,AT,22356.0
E073,Electronics & Communication Engineering,KKR,41338.0,R1,2022,engineering,1,AT,41338.0
E073,Information Science & Engineering,GM,18299.0,R1,2022,engineering,1,AT,18299.0
E073,Information Science & Engineering,KKR,28805.0,R1,2022,engineering,1,AT,28805.0
E073,Mechanical Engineering,KKR,42405.0,R1,2022,engineering,1,AT,42405.0
E074,Computer Science & Engineering,GM,33011.0,R1,2022,engineering,1,AT,33011.0
E074,Electronics & Communication Engineering,GM,43009.0,R1,2022,engineering,1,AT,43009.0
E075,Artificial Intelligence and Machine Learning,GM,43358.0,R1,2022,engineering,1,AT,43358.0
E075,Computer Science & Engineering,GM,43213.0,R1,2022,engineering,1,AT,43213.0
E075,Information Science & Engineering,GM,41404.0,R1,2022,engineering,1,AT,41404.0
E076,Artificial Intelligence and Machine Learning,GM,15440.0,R1,2022,engineering,1,AT,15440.0
E076,Computer Science & Engineering,GM,44080.0,R1,2022,engineering,1,AT,44080.0
E076,Electronics & Communication Engineering,GM,33590.0,R1,2022,engineering,1,AT,33590.0
E077,Artificial Intelligence and Data Science,GM,1097.0,R1,2022,engineering,1,AT,1097.0
E077,Artificial Intelligence and Data Science,KKR,9564.0,R1,2022,engineering,1,AT,9564.0
E077,Artificial Intelligence and Machine Learning,GM,993.0,R1,2022,engineering,1,AT,993.0
E077,Artificial Intelligence and Machine Learning,KKR,7412.0,R1,2022,engineering,1,AT,7412.0
E077,Biotechnology,GM,13912.0,R1,2022,engineering,1,AT,13912.0
E077,Chemical Engineering,GM,11771.0,R1,2022,engineering,1,AT,11771.0
E077,Civil Engineering,GM,15211.0,R1,2022,engineering,1,AT,15211.0
E077,Civil Engineering,KKR,32701.0,R1,2022,engineering,1,AT,32701.0
E077,Computer Science & Engineering,GM,529.0,R1,2022,engineering,1,AT,529.0
E077,Computer Science & Engineering,KKR,1966.0,R1,2022,engineering,1,AT,1966.0
E077,Computer Science and Engineering (Artificial Intelligence),GM,737.0,R1,2022,engineering,1,AT,737.0
E077,Computer Science and Engineering (Artificial Intelligence),KKR,6525.0,R1,2022,engineering,1,AT,6525.0
E077,Computer Science and Engineering (Cyber Security),GM,845.0,R1,2022,engineering,1,AT,845.0
E077,Computer Science and Engineering (Cyber Security),KKR,6585.0,R1,2022,engineering,1,AT,6585.0
E077,Electrical & Electronics Engineering,GM,2937.0,R1,2022,engineering,1,AT,2937.0
E077,Electrical & Electronics Engineering,KKR,27197.0,R1,2022,engineering,1,AT,27197.0
E077,Electronics & Communication Engineering,GM,1483.0,R1,2022,engineering,1,AT,1483.0
E077,Electronics & Communication Engineering,KKR,9395.0,R1,2022,engineering,1,AT,9395.0
E077,Electronics & Instrumentation Engineering,GM,5256.0,R1,2022,engineering,1,AT,5256.0
E077,Electronics & Instrumentation Engineering,KKR,31640.0,R1,2022,engineering,1,AT,31640.0
E077,Electronics and Telecommunication Engineering,GM,3607.0,R1,2022,engineering,1,AT,3607.0
E077,Electronics and Telecommunication Engineering,KKR,24441.0,R1,2022,engineering,1,AT,24441.0
E077,Industrial Engineering and Management,GM,14880.0,R1,2022,engineering,1,AT,14880.0
E077,Information Science & Engineering,GM,920.0,R1,2022,engineering,1,AT,920.0
E077,Information Science & Engineering,KKR,5605.0,R1,2022,engineering,1,AT,5605.0
E077,Mechanical Engineering,KKR,8260.0,R1,2022,engineering,1,AT,8260.0
E077,Medical Electronics Engineering,KKR,18940.0,R1,2022,engineering,1,AT,18940.0
E078,Computer Science & Engineering,GM,32715.0,R1,2022,engineering,1,AT,32715.0
E078,Electronics & Communication Engineering,GM,40446.0,R1,2022,engineering,1,AT,40446.0
E078,Information Science & Engineering,GM,40878.0,R1,2022,engineering,1,AT,40878.0
E078,Mechanical Engineering,GM,30114.0,R1,2022,engineering,1,AT,30114.0
E079,Computer Science & Engineering,GM,28335.0,R1,2022,engineering,1,AT,28335.0
E079,Computer Science & Engineering,KKR,39526.0,R1,2022,engineering,1,AT,39526.0
E079,Electrical & Electronics Engineering,GM,36711.0,R1,2022,engineering,1,AT,36711.0
E079,Electronics & Communication Engineering,GM,38470.0,R1,2022,engineering,1,AT,38470.0
E079,Electronics & Instrumentation Engineering,GM,27395.0,R1,2022,engineering,1,AT,27395.0
E079,Information Science & Engineering,GM,36212.0,R1,2022,engineering,1,AT,36212.0
E080,Aeronautical Engineering,GM,35621.0,R1,2022,engineering,1,AT,35621.0
E080,Artificial Intelligence and Machine Learning,GM,42433.0,R1,2022,engineering,1,AT,42433.0
E080,COMPUTER SCIENCE & ENGINEERING (IOT AND CYBER SECURITY WITH BLOCK CHAIN TECHNOLOGY),GM,41896.0,R1,2022,engineering,1,AT,41896.0
E080,Computer Science & Engineering,GM,39941.0,R1,2022,engineering,1,AT,39941.0
E080,Electronics & Communication Engineering,GM,25091.0,R1,2022,engineering,1,AT,25091.0
E080,Information Science & Engineering,GM,40623.0,R1,2022,engineering,1,AT,40623.0
E081,Artificial Intelligence and Machine Learning,GM,32365.0,R1,2022,engineering,1,AT,32365.0
E082,Artificial Intelligence and Data Science,GM,37719.0,R1,2022,engineering,1,AT,37719.0
E082,Computer Science & Engineering,GM,40048.0,R1,2022,engineering,1,AT,40048.0
E082,Computer Science & Engineering,KKR,42053.0,R1,2022,engineering,1,AT,42053.0
E082,Electronics & Communication Engineering,GM,40435.0,R1,2022,engineering,1,AT,40435.0
E084,Computer Science & Engineering,GM,42942.0,R1,2022,engineering,1,AT,42942.0
E084,Computer Science & Engineering( Artificial Intelligence & Machine Learning),GM,43825.0,R1,2022,engineering,1,AT,43825.0
E084,Computer Science and Engineering (Data Science),GM,40713.0,R1,2022,engineering,1,AT,40713.0
E084,Information Science & Engineering,GM,40187.0,R1,2022,engineering,1,AT,40187.0
E085,Computer Science & Engineering,GM,4454.0,R1,2022,engineering,1,AT,4454.0
E085,Computer Science & Engineering,KKR,13949.0,R1,2022,engineering,1,AT,13949.0
E085,Electronics & Communication Engineering,GM,6234.0,R1,2022,engineering,1,AT,6234.0
E085,Electronics & Communication Engineering,KKR,29811.0,R1,2022,engineering,1,AT,29811.0
E085,Information Science & Engineering,GM,5080.0,R1,2022,engineering,1,AT,5080.0
E085,Information Science & Engineering,KKR,21732.0,R1,2022,engineering,1,AT,21732.0
E086,Aeronautical Engineering,GM,26893.0,R1,2022,engineering,1,AT,26893.0
E086,Artificial Intelligence and Data Science,GM,6192.0,R1,2022,engineering,1,AT,6192.0
E086,Artificial Intelligence and Data Science,KKR,23958.0,R1,2022,engineering,1,AT,23958.0
E086,Artificial Intelligence and Machine Learning,GM,6011.0,R1,2022,engineering,1,AT,6011.0
E086,Artificial Intelligence and Machine Learning,KKR,22844.0,R1,2022,engineering,1,AT,22844.0
E086,Civil Engineering,GM,40068.0,R1,2022,engineering,1,AT,40068.0
E086,Computer Science & Engineering,GM,4461.0,R1,2022,engineering,1,AT,4461.0
E086,Computer Science & Engineering,KKR,16514.0,R1,2022,engineering,1,AT,16514.0
E086,Electrical & Electronics Engineering,GM,21344.0,R1,2022,engineering,1,AT,21344.0
E086,Electrical & Electronics Engineering,KKR,36797.0,R1,2022,engineering,1,AT,36797.0
E086,Electronics & Communication Engineering,GM,9887.0,R1,2022,engineering,1,AT,9887.0
E086,Electronics & Communication Engineering,KKR,35054.0,R1,2022,engineering,1,AT,35054.0
E086,Information Science & Engineering,GM,5659.0,R1,2022,engineering,1,AT,5659.0
E086,Information Science & Engineering,KKR,19997.0,R1,2022,engineering,1,AT,19997.0
E086,Mechanical Engineering,KKR,42918.0,R1,2022,engineering,1,AT,42918.0
E087,Artificial Intelligence and Machine Learning,GM,14554.0,R1,2022,engineering,1,AT,14554.0
E087,Biotechnology,GM,44064.0,R1,2022,engineering,1,AT,44064.0
E087,Civil Engineering,GM,41835.0,R1,2022,engineering,1,AT,41835.0
E087,Computer & Communication Engineering,GM,15569.0,R1,2022,engineering,1,AT,15569.0
E087,Computer Science & Engineering,GM,9868.0,R1,2022,engineering,1,AT,9868.0
E087,Electrical & Electronics Engineering,GM,26113.0,R1,2022,engineering,1,AT,26113.0
E087,Electronics & Communication Engineering,GM,20058.0,R1,2022,engineering,1,AT,20058.0
E087,Information Science & Engineering,GM,14328.0,R1,2022,engineering,1,AT,14328.0
E089,Automobile Engineering,GM,38959.0,R1,2022,engineering,1,AT,38959.0
E089,Civil Engineering,GM,42905.0,R1,2022,engineering,1,AT,42905.0
E089,Computer Science & Engineering,GM,9857.0,R1,2022,engineering,1,AT,9857.0
E089,Computer Science & Engineering,KKR,35350.0,R1,2022,engineering,1,AT,35350.0
E089,Electrical & Electronics Engineering,GM,26442.0,R1,2022,engineering,1,AT,26442.0
E089,Electronics & Communication Engineering,GM,22157.0,R1,2022,engineering,1,AT,22157.0
E089,Information Science & Engineering,GM,13432.0,R1,2022,engineering,1,AT,13432.0
E089,Mechanical Engineering,GM,38731.0,R1,2022,engineering,1,AT,38731.0
E089,Mechanical Engineering,KKR,43596.0,R1,2022,engineering,1,AT,43596.0
E089,Robotics and Artificial Intelligence,GM,19961.0,R1,2022,engineering,1,AT,19961.0
E090,Artificial Intelligence and Machine Learning,GM,16700.0,R1,2022,engineering,1,AT,16700.0
E090,Civil Engineering,GM,25313.0,R1,2022,engineering,1,AT,25313.0
E090,Computer Science & Engineering,GM,11305.0,R1,2022,engineering,1,AT,11305.0
E090,Computer Science & Engineering,KKR,41225.0,R1,2022,engineering,1,AT,41225.0
E090,Electrical & Electronics Engineering,GM,42424.0,R1,2022,engineering,1,AT,42424.0
E090,Electronics & Communication Engineering,GM,29070.0,R1,2022,engineering,1,AT,29070.0
E090,Information Science & Engineering,GM,18103.0,R1,2022,engineering,1,AT,18103.0
E090,Mechanical Engineering,KKR,36847.0,R1,2022,engineering,1,AT,36847.0
E095,Aerospace Engineering,GM,4331.0,R1,2022,engineering,1,AT,4331.0
E095,Aerospace Engineering,KKR,19345.0,R1,2022,engineering,1,AT,19345.0
E095,Artificial Intelligence and Machine Learning,GM,402.0,R1,2022,engineering,1,AT,402.0
E095,Artificial Intelligence and Machine Learning,KKR,1676.0,R1,2022,engineering,1,AT,1676.0
E095,Biotechnology,GM,7640.0,R1,2022,engineering,1,AT,7640.0
E095,Biotechnology,KKR,36942.0,R1,2022,engineering,1,AT,36942.0
E095,Chemical Engineering,GM,5854.0,R1,2022,engineering,1,AT,5854.0
E095,Civil Engineering,GM,10650.0,R1,2022,engineering,1,AT,10650.0
E095,Civil Engineering,KKR,31571.0,R1,2022,engineering,1,AT,31571.0
E095,Computer Science & Engineering,GM,225.0,R1,2022,engineering,1,AT,225.0
E095,Computer Science & Engineering,KKR,846.0,R1,2022,engineering,1,AT,846.0
E095,Electrical & Electronics Engineering,GM,1848.0,R1,2022,engineering,1,AT,1848.0
E095,Electrical & Electronics Engineering,KKR,23199.0,R1,2022,engineering,1,AT,23199.0
E095,Electronics & Communication Engineering,GM,867.0,R1,2022,engineering,1,AT,867.0
E095,Electronics & Communication Engineering,KKR,2834.0,R1,2022,engineering,1,AT,2834.0
E095,Electronics & Instrumentation Engineering,GM,2938.0,R1,2022,engineering,1,AT,2938.0
E095,Electronics & Instrumentation Engineering,KKR,28679.0,R1,2022,engineering,1,AT,28679.0
E095,Electronics and Telecommunication Engineering,GM,2003.0,R1,2022,engineering,1,AT,2003.0
E095,Electronics and Telecommunication Engineering,KKR,23818.0,R1,2022,engineering,1,AT,23818.0
E095,Industrial Engineering and Management,GM,8989.0,R1,2022,engineering,1,AT,8989.0
E095,Information Science & Engineering,GM,298.0,R1,2022,engineering,1,AT,298.0
E095,Information Science & Engineering,KKR,1188.0,R1,2022,engineering,1,AT,1188.0
E095,Mechanical Engineering,KKR,4188.0,R1,2022,engineering,1,AT,4188.0
E096,Computer Science & Engineering,GM,40815.0,R1,2022,engineering,1,AT,40815.0
E096,Mechanical Engineering,GM,24866.0,R1,2022,engineering,1,AT,24866.0
E099,Artificial Intelligence and Machine Learning,GM,38125.0,R1,2022,engineering,1,AT,38125.0
E099,Computer Science & Engineering,GM,38380.0,R1,2022,engineering,1,AT,38380.0
E099,Electronics & Communication Engineering,GM,41420.0,R1,2022,engineering,1,AT,41420.0
E099,Information Science & Engineering,GM,43334.0,R1,2022,engineering,1,AT,43334.0
E101,Bio-Medical Engineering,GM,25501.0,R1,2022,engineering,1,AT,25501.0
E101,Civil Engineering,GM,27868.0,R1,2022,engineering,1,AT,27868.0
E101,Computer Science & Engineering,GM,19625.0,R1,2022,engineering,1,AT,19625.0
E101,Electronics & Communication Engineering,GM,43340.0,R1,2022,engineering,1,AT,43340.0
E104,Artificial Intelligence and Machine Learning,GM,9186.0,R1,2022,engineering,1,AT,9186.0
E104,Artificial Intelligence and Machine Learning,KKR,30043.0,R1,2022,engineering,1,AT,30043.0
E104,Civil Engineering,GM,40293.0,R1,2022,engineering,1,AT,40293.0
E104,Computer Science & Engineering,GM,5825.0,R1,2022,engineering,1,AT,5825.0
E104,Computer Science & Engineering,KKR,15228.0,R1,2022,engineering,1,AT,15228.0
E104,Computer Science and Engineering (Data Science),GM,6766.0,R1,2022,engineering,1,AT,6766.0
E104,Computer Science and Engineering (Data Science),KKR,26521.0,R1,2022,engineering,1,AT,26521.0
E104,Electrical & Electronics Engineering,GM,17955.0,R1,2022,engineering,1,AT,17955.0
E104,Electronics & Communication Engineering,GM,11855.0,R1,2022,engineering,1,AT,11855.0
E104,Electronics & Communication Engineering,KKR,43650.0,R1,2022,engineering,1,AT,43650.0
E104,Electronics & Instrumentation Engineering,GM,24096.0,R1,2022,engineering,1,AT,24096.0
E104,Information Science & Engineering,GM,7782.0,R1,2022,engineering,1,AT,7782.0
E104,Information Science & Engineering,KKR,21702.0,R1,2022,engineering,1,AT,21702.0
E104,Mechanical Engineering,KKR,40986.0,R1,2022,engineering,1,AT,40986.0
E107,Civil Engineering,GM,42912.0,R1,2022,engineering,1,AT,42912.0
E107,Computer Science & Engineering,GM,13535.0,R1,2022,engineering,1,AT,13535.0
E107,Computer Science & Engineering,KKR,37868.0,R1,2022,engineering,1,AT,37868.0
E107,Electrical & Electronics Engineering,GM,29883.0,R1,2022,engineering,1,AT,29883.0
E107,Electronics & Communication Engineering,GM,21919.0,R1,2022,engineering,1,AT,21919.0
E107,Information Science & Engineering,GM,15602.0,R1,2022,engineering,1,AT,15602.0
E107,Information Science & Engineering,KKR,42085.0,R1,2022,engineering,1,AT,42085.0
E107,Mechanical Engineering,KKR,37504.0,R1,2022,engineering,1,AT,37504.0
E108,Aeronautical Engineering,GM,36427.0,R1,2022,engineering,1,AT,36427.0
E108,Aerospace Engineering,GM,14638.0,R1,2022,engineering,1,AT,14638.0
E108,Computer Science & Engineering,GM,43485.0,R1,2022,engineering,1,AT,43485.0
E108,Computer Science & Engineering( Artificial Intelligence & Machine Learning),GM,36404.0,R1,2022,engineering,1,AT,36404.0
E109,Artificial Intelligence and Machine Learning,GM,34748.0,R1,2022,engineering,1,AT,34748.0
E109,COMPUTER SCIENCE & ENGINEERING (IOT AND CYBER SECURITY WITH BLOCK CHAIN TECHNOLOGY),GM,39726.0,R1,2022,engineering,1,AT,39726.0
E109,Computer Science & Engineering,GM,43394.0,R1,2022,engineering,1,AT,43394.0
E110,Computer Science & Engineering,GM,41895.0,R1,2022,engineering,1,AT,41895.0
E110,Electronics & Communication Engineering,GM,36816.0,R1,2022,engineering,1,AT,36816.0
E112,Artificial Intelligence and Data Science,GM,35700.0,R1,2022,engineering,1,AT,35700.0
E112,Computer Science & Engineering,GM,25026.0,R1,2022,engineering,1,AT,25026.0
E112,Computer Science & Engineering( Artificial Intelligence & Machine Learning),GM,37198.0,R1,2022,engineering,1,AT,37198.0
E112,Computer Science and Engineering (Cyber Security),GM,40225.0,R1,2022,engineering,1,AT,40225.0
E112,Computer Science and Engineering (Data Science),GM,35830.0,R1,2022,engineering,1,AT,35830.0
E112,Electronics & Communication Engineering,GM,36512.0,R1,2022,engineering,1,AT,36512.0
E112,Information Science & Engineering,GM,41745.0,R1,2022,engineering,1,AT,41745.0
E113,Computer Science & Engineering,GM,21838.0,R1,2022,engineering,1,AT,21838.0
E113,Computer Science & Engineering,KKR,29429.0,R1,2022,engineering,1,AT,29429.0
E113,Computer Science & Engineering( Artificial Intelligence & Machine Learning),GM,37631.0,R1,2022,engineering,1,AT,37631.0
E113,Computer Science and Engineering (Data Science),GM,42908.0,R1,2022,engineering,1,AT,42908.0
E113,Electronics & Communication Engineering,GM,33262.0,R1,2022,engineering,1,AT,33262.0
E113,Information Science & Engineering,GM,34599.0,R1,2022,engineering,1,AT,34599.0
E113,Information Science & Engineering,KKR,40916.0,R1,2022,engineering,1,AT,40916.0
E113,ROBOTICS AND AUTOMATION,GM,34986.0,R1,2022,engineering,1,AT,34986.0
E114,Civil Engineering,GM,19738.0,R1,2022,engineering,1,AT,19738.0
E114,Computer Science & Engineering,GM,40894.0,R1,2022,engineering,1,AT,40894.0
E114,Information Science & Engineering,GM,36071.0,R1,2022,engineering,1,AT,36071.0
E116,Biotechnology,GM,42933.0,R1,2022,engineering,1,AT,42933.0
E116,Computer Science & Engineering,GM,18235.0,R1,2022,engineering,1,AT,18235.0
E116,Electronics & Communication Engineering,GM,41035.0,R1,2022,engineering,1,AT,41035.0
E116,Information Science & Engineering,GM,25530.0,R1,2022,engineering,1,AT,25530.0
E116,Mechanical Engineering,GM,25507.0,R1,2022,engineering,1,AT,25507.0
E117,Chemical Engineering,GM,43239.0,R1,2022,engineering,1,AT,43239.0
E117,Civil Engineering,GM,43153.0,R1,2022,engineering,1,AT,43153.0
E117,Computer Science & Engineering,GM,12904.0,R1,2022,engineering,1,AT,12904.0
E117,Computer Science & Engineering,KKR,23154.0,R1,2022,engineering,1,AT,23154.0
E117,Computer Science & Engineering,TLU,38106.0,R1,2022,engineering,1,AT,38106.0
E117,Electrical & Electronics Engineering,GM,26602.0,R1,2022,engineering,1,AT,26602.0
E117,Electronics & Communication Engineering,GM,18335.0,R1,2022,engineering,1,AT,18335.0
E117,Electronics & Communication Engineering,KKR,30376.0,R1,2022,engineering,1,AT,30376.0
E117,Information Science & Engineering,GM,14829.0,R1,2022,engineering,1,AT,14829.0
E117,Information Science & Engineering,KKR,25488.0,R1,2022,engineering,1,AT,25488.0
E117,Mechanical Engineering,KKR,43322.0,R1,2022,engineering,1,AT,43322.0
E118,Artificial Intelligence and Data Science,GM,29375.0,R1,2022,engineering,1,AT,29375.0
E118,Computer Science & Engineering,GM,25674.0,R1,2022,engineering,1,AT,25674.0
E118,Computer Science & Engineering,KKR,34271.0,R1,2022,engineering,1,AT,34271.0
E118,Information Science & Engineering,GM,26255.0,R1,2022,engineering,1,AT,26255.0
E121,Artificial Intelligence and Machine Learning,GM,40608.0,R1,2022,engineering,1,AT,40608.0
E121,Computer Science & Engineering,GM,43024.0,R1,2022,engineering,1,AT,43024.0
